date_id,full_date,day,month,month_name,month_short,quarter,year,day_of_week,day_name,week_of_year,day_of_year,week_start_date,week_end_date,year_month,month_year,is_weekend,weekday_type,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_leap_year,financial_year,financial_quarter,season,travel_season,is_public_holiday,is_long_weekend
20280416,2028-04-16,16,4,April,Apr,Q2,2028,7,Sunday,15,107,2028-04-10,2028-04-16,2028-04,Apr-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280417,2028-04-17,17,4,April,Apr,Q2,2028,1,Monday,16,108,2028-04-17,2028-04-23,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280418,2028-04-18,18,4,April,Apr,Q2,2028,2,Tuesday,16,109,2028-04-17,2028-04-23,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280419,2028-04-19,19,4,April,Apr,Q2,2028,3,Wednesday,16,110,2028-04-17,2028-04-23,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280420,2028-04-20,20,4,April,Apr,Q2,2028,4,Thursday,16,111,2028-04-17,2028-04-23,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280421,2028-04-21,21,4,April,Apr,Q2,2028,5,Friday,16,112,2028-04-17,2028-04-23,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280422,2028-04-22,22,4,April,Apr,Q2,2028,6,Saturday,16,113,2028-04-17,2028-04-23,2028-04,Apr-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280423,2028-04-23,23,4,April,Apr,Q2,2028,7,Sunday,16,114,2028-04-17,2028-04-23,2028-04,Apr-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280424,2028-04-24,24,4,April,Apr,Q2,2028,1,Monday,17,115,2028-04-24,2028-04-30,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280425,2028-04-25,25,4,April,Apr,Q2,2028,2,Tuesday,17,116,2028-04-24,2028-04-30,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280426,2028-04-26,26,4,April,Apr,Q2,2028,3,Wednesday,17,117,2028-04-24,2028-04-30,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280427,2028-04-27,27,4,April,Apr,Q2,2028,4,Thursday,17,118,2028-04-24,2028-04-30,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280428,2028-04-28,28,4,April,Apr,Q2,2028,5,Friday,17,119,2028-04-24,2028-04-30,2028-04,Apr-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280429,2028-04-29,29,4,April,Apr,Q2,2028,6,Saturday,17,120,2028-04-24,2028-04-30,2028-04,Apr-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280430,2028-04-30,30,4,April,Apr,Q2,2028,7,Sunday,17,121,2028-04-24,2028-04-30,2028-04,Apr-2028,True,Weekend,False,True,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280501,2028-05-01,1,5,May,May,Q2,2028,1,Monday,18,122,2028-05-01,2028-05-07,2028-05,May-2028,False,Weekday,True,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280502,2028-05-02,2,5,May,May,Q2,2028,2,Tuesday,18,123,2028-05-01,2028-05-07,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280503,2028-05-03,3,5,May,May,Q2,2028,3,Wednesday,18,124,2028-05-01,2028-05-07,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280504,2028-05-04,4,5,May,May,Q2,2028,4,Thursday,18,125,2028-05-01,2028-05-07,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280505,2028-05-05,5,5,May,May,Q2,2028,5,Friday,18,126,2028-05-01,2028-05-07,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280506,2028-05-06,6,5,May,May,Q2,2028,6,Saturday,18,127,2028-05-01,2028-05-07,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280507,2028-05-07,7,5,May,May,Q2,2028,7,Sunday,18,128,2028-05-01,2028-05-07,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280508,2028-05-08,8,5,May,May,Q2,2028,1,Monday,19,129,2028-05-08,2028-05-14,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280509,2028-05-09,9,5,May,May,Q2,2028,2,Tuesday,19,130,2028-05-08,2028-05-14,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280510,2028-05-10,10,5,May,May,Q2,2028,3,Wednesday,19,131,2028-05-08,2028-05-14,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280511,2028-05-11,11,5,May,May,Q2,2028,4,Thursday,19,132,2028-05-08,2028-05-14,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280512,2028-05-12,12,5,May,May,Q2,2028,5,Friday,19,133,2028-05-08,2028-05-14,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280513,2028-05-13,13,5,May,May,Q2,2028,6,Saturday,19,134,2028-05-08,2028-05-14,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280514,2028-05-14,14,5,May,May,Q2,2028,7,Sunday,19,135,2028-05-08,2028-05-14,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280515,2028-05-15,15,5,May,May,Q2,2028,1,Monday,20,136,2028-05-15,2028-05-21,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280516,2028-05-16,16,5,May,May,Q2,2028,2,Tuesday,20,137,2028-05-15,2028-05-21,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280517,2028-05-17,17,5,May,May,Q2,2028,3,Wednesday,20,138,2028-05-15,2028-05-21,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280518,2028-05-18,18,5,May,May,Q2,2028,4,Thursday,20,139,2028-05-15,2028-05-21,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280519,2028-05-19,19,5,May,May,Q2,2028,5,Friday,20,140,2028-05-15,2028-05-21,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280520,2028-05-20,20,5,May,May,Q2,2028,6,Saturday,20,141,2028-05-15,2028-05-21,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280521,2028-05-21,21,5,May,May,Q2,2028,7,Sunday,20,142,2028-05-15,2028-05-21,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280522,2028-05-22,22,5,May,May,Q2,2028,1,Monday,21,143,2028-05-22,2028-05-28,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280523,2028-05-23,23,5,May,May,Q2,2028,2,Tuesday,21,144,2028-05-22,2028-05-28,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280524,2028-05-24,24,5,May,May,Q2,2028,3,Wednesday,21,145,2028-05-22,2028-05-28,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280525,2028-05-25,25,5,May,May,Q2,2028,4,Thursday,21,146,2028-05-22,2028-05-28,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280526,2028-05-26,26,5,May,May,Q2,2028,5,Friday,21,147,2028-05-22,2028-05-28,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280527,2028-05-27,27,5,May,May,Q2,2028,6,Saturday,21,148,2028-05-22,2028-05-28,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280528,2028-05-28,28,5,May,May,Q2,2028,7,Sunday,21,149,2028-05-22,2028-05-28,2028-05,May-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280529,2028-05-29,29,5,May,May,Q2,2028,1,Monday,22,150,2028-05-29,2028-06-04,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280530,2028-05-30,30,5,May,May,Q2,2028,2,Tuesday,22,151,2028-05-29,2028-06-04,2028-05,May-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280531,2028-05-31,31,5,May,May,Q2,2028,3,Wednesday,22,152,2028-05-29,2028-06-04,2028-05,May-2028,False,Weekday,False,True,False,False,False,False,True,FY2028-29,Q1,Summer,Peak,False,False
20280601,2028-06-01,1,6,June,Jun,Q2,2028,4,Thursday,22,153,2028-05-29,2028-06-04,2028-06,Jun-2028,False,Weekday,True,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280602,2028-06-02,2,6,June,Jun,Q2,2028,5,Friday,22,154,2028-05-29,2028-06-04,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280603,2028-06-03,3,6,June,Jun,Q2,2028,6,Saturday,22,155,2028-05-29,2028-06-04,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280604,2028-06-04,4,6,June,Jun,Q2,2028,7,Sunday,22,156,2028-05-29,2028-06-04,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280605,2028-06-05,5,6,June,Jun,Q2,2028,1,Monday,23,157,2028-06-05,2028-06-11,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280606,2028-06-06,6,6,June,Jun,Q2,2028,2,Tuesday,23,158,2028-06-05,2028-06-11,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280607,2028-06-07,7,6,June,Jun,Q2,2028,3,Wednesday,23,159,2028-06-05,2028-06-11,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280608,2028-06-08,8,6,June,Jun,Q2,2028,4,Thursday,23,160,2028-06-05,2028-06-11,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280609,2028-06-09,9,6,June,Jun,Q2,2028,5,Friday,23,161,2028-06-05,2028-06-11,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280610,2028-06-10,10,6,June,Jun,Q2,2028,6,Saturday,23,162,2028-06-05,2028-06-11,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280611,2028-06-11,11,6,June,Jun,Q2,2028,7,Sunday,23,163,2028-06-05,2028-06-11,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280612,2028-06-12,12,6,June,Jun,Q2,2028,1,Monday,24,164,2028-06-12,2028-06-18,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280613,2028-06-13,13,6,June,Jun,Q2,2028,2,Tuesday,24,165,2028-06-12,2028-06-18,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280614,2028-06-14,14,6,June,Jun,Q2,2028,3,Wednesday,24,166,2028-06-12,2028-06-18,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280615,2028-06-15,15,6,June,Jun,Q2,2028,4,Thursday,24,167,2028-06-12,2028-06-18,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280616,2028-06-16,16,6,June,Jun,Q2,2028,5,Friday,24,168,2028-06-12,2028-06-18,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280617,2028-06-17,17,6,June,Jun,Q2,2028,6,Saturday,24,169,2028-06-12,2028-06-18,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280618,2028-06-18,18,6,June,Jun,Q2,2028,7,Sunday,24,170,2028-06-12,2028-06-18,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280619,2028-06-19,19,6,June,Jun,Q2,2028,1,Monday,25,171,2028-06-19,2028-06-25,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280620,2028-06-20,20,6,June,Jun,Q2,2028,2,Tuesday,25,172,2028-06-19,2028-06-25,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280621,2028-06-21,21,6,June,Jun,Q2,2028,3,Wednesday,25,173,2028-06-19,2028-06-25,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280622,2028-06-22,22,6,June,Jun,Q2,2028,4,Thursday,25,174,2028-06-19,2028-06-25,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280623,2028-06-23,23,6,June,Jun,Q2,2028,5,Friday,25,175,2028-06-19,2028-06-25,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280624,2028-06-24,24,6,June,Jun,Q2,2028,6,Saturday,25,176,2028-06-19,2028-06-25,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280625,2028-06-25,25,6,June,Jun,Q2,2028,7,Sunday,25,177,2028-06-19,2028-06-25,2028-06,Jun-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280626,2028-06-26,26,6,June,Jun,Q2,2028,1,Monday,26,178,2028-06-26,2028-07-02,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280627,2028-06-27,27,6,June,Jun,Q2,2028,2,Tuesday,26,179,2028-06-26,2028-07-02,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280628,2028-06-28,28,6,June,Jun,Q2,2028,3,Wednesday,26,180,2028-06-26,2028-07-02,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280629,2028-06-29,29,6,June,Jun,Q2,2028,4,Thursday,26,181,2028-06-26,2028-07-02,2028-06,Jun-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280630,2028-06-30,30,6,June,Jun,Q2,2028,5,Friday,26,182,2028-06-26,2028-07-02,2028-06,Jun-2028,False,Weekday,False,True,False,True,False,False,True,FY2028-29,Q1,Monsoon,Peak,False,False
20280701,2028-07-01,1,7,July,Jul,Q3,2028,6,Saturday,26,183,2028-06-26,2028-07-02,2028-07,Jul-2028,True,Weekend,True,False,True,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280702,2028-07-02,2,7,July,Jul,Q3,2028,7,Sunday,26,184,2028-06-26,2028-07-02,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280703,2028-07-03,3,7,July,Jul,Q3,2028,1,Monday,27,185,2028-07-03,2028-07-09,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280704,2028-07-04,4,7,July,Jul,Q3,2028,2,Tuesday,27,186,2028-07-03,2028-07-09,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280705,2028-07-05,5,7,July,Jul,Q3,2028,3,Wednesday,27,187,2028-07-03,2028-07-09,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280706,2028-07-06,6,7,July,Jul,Q3,2028,4,Thursday,27,188,2028-07-03,2028-07-09,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280707,2028-07-07,7,7,July,Jul,Q3,2028,5,Friday,27,189,2028-07-03,2028-07-09,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280708,2028-07-08,8,7,July,Jul,Q3,2028,6,Saturday,27,190,2028-07-03,2028-07-09,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280709,2028-07-09,9,7,July,Jul,Q3,2028,7,Sunday,27,191,2028-07-03,2028-07-09,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280710,2028-07-10,10,7,July,Jul,Q3,2028,1,Monday,28,192,2028-07-10,2028-07-16,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280711,2028-07-11,11,7,July,Jul,Q3,2028,2,Tuesday,28,193,2028-07-10,2028-07-16,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280712,2028-07-12,12,7,July,Jul,Q3,2028,3,Wednesday,28,194,2028-07-10,2028-07-16,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280713,2028-07-13,13,7,July,Jul,Q3,2028,4,Thursday,28,195,2028-07-10,2028-07-16,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280714,2028-07-14,14,7,July,Jul,Q3,2028,5,Friday,28,196,2028-07-10,2028-07-16,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280715,2028-07-15,15,7,July,Jul,Q3,2028,6,Saturday,28,197,2028-07-10,2028-07-16,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280716,2028-07-16,16,7,July,Jul,Q3,2028,7,Sunday,28,198,2028-07-10,2028-07-16,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280717,2028-07-17,17,7,July,Jul,Q3,2028,1,Monday,29,199,2028-07-17,2028-07-23,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280718,2028-07-18,18,7,July,Jul,Q3,2028,2,Tuesday,29,200,2028-07-17,2028-07-23,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280719,2028-07-19,19,7,July,Jul,Q3,2028,3,Wednesday,29,201,2028-07-17,2028-07-23,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280720,2028-07-20,20,7,July,Jul,Q3,2028,4,Thursday,29,202,2028-07-17,2028-07-23,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280721,2028-07-21,21,7,July,Jul,Q3,2028,5,Friday,29,203,2028-07-17,2028-07-23,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280722,2028-07-22,22,7,July,Jul,Q3,2028,6,Saturday,29,204,2028-07-17,2028-07-23,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280723,2028-07-23,23,7,July,Jul,Q3,2028,7,Sunday,29,205,2028-07-17,2028-07-23,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280724,2028-07-24,24,7,July,Jul,Q3,2028,1,Monday,30,206,2028-07-24,2028-07-30,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280725,2028-07-25,25,7,July,Jul,Q3,2028,2,Tuesday,30,207,2028-07-24,2028-07-30,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280726,2028-07-26,26,7,July,Jul,Q3,2028,3,Wednesday,30,208,2028-07-24,2028-07-30,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280727,2028-07-27,27,7,July,Jul,Q3,2028,4,Thursday,30,209,2028-07-24,2028-07-30,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280728,2028-07-28,28,7,July,Jul,Q3,2028,5,Friday,30,210,2028-07-24,2028-07-30,2028-07,Jul-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280729,2028-07-29,29,7,July,Jul,Q3,2028,6,Saturday,30,211,2028-07-24,2028-07-30,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280730,2028-07-30,30,7,July,Jul,Q3,2028,7,Sunday,30,212,2028-07-24,2028-07-30,2028-07,Jul-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280731,2028-07-31,31,7,July,Jul,Q3,2028,1,Monday,31,213,2028-07-31,2028-08-06,2028-07,Jul-2028,False,Weekday,False,True,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280801,2028-08-01,1,8,August,Aug,Q3,2028,2,Tuesday,31,214,2028-07-31,2028-08-06,2028-08,Aug-2028,False,Weekday,True,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280802,2028-08-02,2,8,August,Aug,Q3,2028,3,Wednesday,31,215,2028-07-31,2028-08-06,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280803,2028-08-03,3,8,August,Aug,Q3,2028,4,Thursday,31,216,2028-07-31,2028-08-06,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280804,2028-08-04,4,8,August,Aug,Q3,2028,5,Friday,31,217,2028-07-31,2028-08-06,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280805,2028-08-05,5,8,August,Aug,Q3,2028,6,Saturday,31,218,2028-07-31,2028-08-06,2028-08,Aug-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280806,2028-08-06,6,8,August,Aug,Q3,2028,7,Sunday,31,219,2028-07-31,2028-08-06,2028-08,Aug-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280807,2028-08-07,7,8,August,Aug,Q3,2028,1,Monday,32,220,2028-08-07,2028-08-13,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280808,2028-08-08,8,8,August,Aug,Q3,2028,2,Tuesday,32,221,2028-08-07,2028-08-13,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280809,2028-08-09,9,8,August,Aug,Q3,2028,3,Wednesday,32,222,2028-08-07,2028-08-13,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280810,2028-08-10,10,8,August,Aug,Q3,2028,4,Thursday,32,223,2028-08-07,2028-08-13,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280811,2028-08-11,11,8,August,Aug,Q3,2028,5,Friday,32,224,2028-08-07,2028-08-13,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280812,2028-08-12,12,8,August,Aug,Q3,2028,6,Saturday,32,225,2028-08-07,2028-08-13,2028-08,Aug-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280813,2028-08-13,13,8,August,Aug,Q3,2028,7,Sunday,32,226,2028-08-07,2028-08-13,2028-08,Aug-2028,True,Weekend,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280814,2028-08-14,14,8,August,Aug,Q3,2028,1,Monday,33,227,2028-08-14,2028-08-20,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280815,2028-08-15,15,8,August,Aug,Q3,2028,2,Tuesday,33,228,2028-08-14,2028-08-20,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280816,2028-08-16,16,8,August,Aug,Q3,2028,3,Wednesday,33,229,2028-08-14,2028-08-20,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280817,2028-08-17,17,8,August,Aug,Q3,2028,4,Thursday,33,230,2028-08-14,2028-08-20,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
20280818,2028-08-18,18,8,August,Aug,Q3,2028,5,Friday,33,231,2028-08-14,2028-08-20,2028-08,Aug-2028,False,Weekday,False,False,False,False,False,False,True,FY2028-29,Q2,Monsoon,Off-Peak,False,False
